PROVINCIA,COMARCA,LOCALIDAD,CÓD. CENTRO,NOMBRE CENTRO,NIVEL,CURSO,% VOTOS VALENCIANO,% VOTOS CASTELLANO
PROVÍNCIA,COMARCA,LOCALITAT,CODI CENTRE,NOM DEL CENTRE,NIVELL,CURS,% VOTS VALENCIÀ,% VOTS CASTELLÀ
Castelló,La Plana Baixa,VALL D'UIXÓ (LA),12002671,IES BOTÀNIC CAVANILLES,ESO,3ESO,"91,07","8,93"
Castelló,La Plana Baixa,VILA-REAL,12002889,IES FRANCESC TÀRREGA,ESO,1ESO,"85,71","14,29"
Castelló,La Plana Baixa,VILA-REAL,12002889,IES FRANCESC TÀRREGA,ESO,2ESO,80,20
Castelló,La Plana Baixa,VILA-REAL,12002889,IES FRANCESC TÀRREGA,ESO,3ESO,"89,41","10,59"
Castelló,La Plana Baixa,VILA-REAL,12002932,CENTRE PRIVAT VIRGEN DEL CARMEN,ESO,1ESO,"62,5","37,5"
Castelló,La Plana Baixa,VILA-REAL,12002932,CENTRE PRIVAT VIRGEN DEL CARMEN,ESO,2ESO,50,50
Castelló,La Plana Baixa,VILA-REAL,12002932,CENTRE PRIVAT VIRGEN DEL CARMEN,ESO,3ESO,"90,91","9,09"
Castelló,La Plana Baixa,VILA-REAL,12002956,CENTRE PRIVAT OBISPO PONT,ESO,1ESO,20,80
Castelló,La Plana Baixa,VILA-REAL,12002956,CENTRE PRIVAT OBISPO PONT,ESO,2ESO,25,75
Castelló,La Plana Baixa,VILA-REAL,12002956,CENTRE PRIVAT OBISPO PONT,ESO,3ESO,"66,67","33,33"
Castelló,La Plana Baixa,VILA-REAL,12002968,CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN,ESO,1ESO,50,50
Castelló,La Plana Baixa,VILA-REAL,12002968,CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN,ESO,2ESO,"18,92","81,08"
Castelló,La Plana Baixa,VILA-REAL,12002968,CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN,ESO,3ESO,"61,11","38,89"
Castelló,La Plana Baixa,VILA-REAL,12002993,CENTRE PRIVAT FUNDACIÓN FLORS,ESO,1ESO,"46,67","53,33"
Castelló,La Plana Baixa,VILA-REAL,12002993,CENTRE PRIVAT FUNDACIÓN FLORS,ESO,2ESO,"79,17","20,83"
Castelló,La Plana Baixa,VILA-REAL,12002993,CENTRE PRIVAT FUNDACIÓN FLORS,ESO,3ESO,"61,29","38,71"
Castelló,El Baix Maestrat,VINARÒS,12003080,IES LEOPOLDO QUEROL,ESO,1ESO,"92,65","7,35"
Castelló,El Baix Maestrat,VINARÒS,12003080,IES LEOPOLDO QUEROL,ESO,2ESO,"81,82","18,18"
Castelló,El Baix Maestrat,VINARÒS,12003080,IES LEOPOLDO QUEROL,ESO,3ESO,"86,54","13,46"
Castelló,El Baix Maestrat,VINARÒS,12003092,CENTRE PRIVAT DIVINA PROVIDENCIA,ESO,1ESO,"61,54","38,46"
Castelló,El Baix Maestrat,VINARÒS,12003092,CENTRE PRIVAT DIVINA PROVIDENCIA,ESO,2ESO,80,20
Castelló,El Baix Maestrat,VINARÒS,12003092,CENTRE PRIVAT DIVINA PROVIDENCIA,ESO,3ESO,"57,14","42,86"
Castelló,El Baix Maestrat,VINARÒS,12003110,CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN,ESO,1ESO,0,100
Castelló,El Baix Maestrat,VINARÒS,12003110,CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN,ESO,2ESO,"66,67","33,33"
Castelló,El Baix Maestrat,VINARÒS,12003110,CENTRE PRIVAT NUESTRA SEÑORA DE LA CONSOLACIÓN,ESO,3ESO,"28,57","71,43"
Castelló,La Plana Baixa,BORRIANA,12003328,IES LLOMBAI,ESO,1ESO,"70,18","29,82"
Castelló,La Plana Baixa,BORRIANA,12003328,IES LLOMBAI,ESO,2ESO,"83,12","16,88"
Castelló,La Plana Baixa,BORRIANA,12003328,IES LLOMBAI,ESO,3ESO,"69,23","30,77"
Castelló,El Baix Maestrat,BENICARLÓ,12003390,IES JOAN COROMINES,ESO,1ESO,"72,22","27,78"
Castelló,El Baix Maestrat,BENICARLÓ,12003390,IES JOAN COROMINES,ESO,2ESO,"83,33","16,67"
Castelló,El Baix Maestrat,BENICARLÓ,12003390,IES JOAN COROMINES,ESO,3ESO,"65,52","34,48"
Castelló,La Plana Baixa,VILA-REAL,12003444,IES MIRALCAMP,ESO,1ESO,"47,06","52,94"
Castelló,La Plana Baixa,VILA-REAL,12003444,IES MIRALCAMP,ESO,2ESO,"49,09","50,91"
Castelló,La Plana Baixa,VILA-REAL,12003444,IES MIRALCAMP,ESO,3ESO,"63,41","36,59"
Castelló,El Baix Maestrat,VINARÒS,12003468,IES JOSÉ VILAPLANA,ESO,1ESO,"80,85","19,15"
Castelló,El Baix Maestrat,VINARÒS,12003468,IES JOSÉ VILAPLANA,ESO,2ESO,78,22
Castelló,El Baix Maestrat,VINARÒS,12003468,IES JOSÉ VILAPLANA,ESO,3ESO,75,25
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12003523,IES VICENT SOS BAYNAT,ESO,1ESO,"75,68","24,32"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12003523,IES VICENT SOS BAYNAT,ESO,2ESO,"84,51","15,49"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12003523,IES VICENT SOS BAYNAT,ESO,3ESO,"73,61","26,39"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12003705,CEIP GUITARRISTA TÁRREGA,ESO,1ESO,50,50
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12003705,CEIP GUITARRISTA TÁRREGA,ESO,2ESO,50,50
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12003705,CEIP GUITARRISTA TÁRREGA,ESO,3ESO,100,0
Castelló,L'Alt Maestrat,ALBOCÀSSER,12003730,CENTRE PRIVAT ALT MAESTRAT,ESO,1ESO,100,0
Castelló,L'Alt Maestrat,ALBOCÀSSER,12003730,CENTRE PRIVAT ALT MAESTRAT,ESO,2ESO,100,0
Castelló,L'Alt Maestrat,ALBOCÀSSER,12003730,CENTRE PRIVAT ALT MAESTRAT,ESO,3ESO,100,0
Castelló,La Plana Baixa,VILA-REAL,12003870,CENTRE PRIVAT SANTA MARÍA,ESO,1ESO,"56,82","43,18"
Castelló,La Plana Baixa,VILA-REAL,12003870,CENTRE PRIVAT SANTA MARÍA,ESO,2ESO,"35,14","64,86"
Castelló,La Plana Baixa,VILA-REAL,12003870,CENTRE PRIVAT SANTA MARÍA,ESO,3ESO,"63,64","36,36"
Castelló,El Alto Palancia,SEGORBE,12003924,CENTRO PRIVADO SEMINARIO MENOR DIOCESANO,ESO,1ESO,"6,25","93,75"
Castelló,El Alto Palancia,SEGORBE,12003924,CENTRO PRIVADO SEMINARIO MENOR DIOCESANO,ESO,2ESO,"11,76","88,24"
Castelló,El Alto Palancia,SEGORBE,12003924,CENTRO PRIVADO SEMINARIO MENOR DIOCESANO,ESO,3ESO,0,100
Castelló,La Plana Alta,GRAU DE CASTELLÓ,12003997,IES MIQUEL PERIS I SEGARRA,ESO,1ESO,"75,36","24,64"
Castelló,La Plana Alta,GRAU DE CASTELLÓ,12003997,IES MIQUEL PERIS I SEGARRA,ESO,2ESO,"75,36","24,64"
Castelló,La Plana Alta,GRAU DE CASTELLÓ,12003997,IES MIQUEL PERIS I SEGARRA,ESO,3ESO,"79,03","20,97"
Castelló,L´Alcalatén,ALCORA (L'),12004011,IES XIMÉN D'URREA,ESO,1ESO,"83,33","16,67"
Castelló,L´Alcalatén,ALCORA (L'),12004011,IES XIMÉN D'URREA,ESO,2ESO,"66,67","33,33"
Castelló,L´Alcalatén,ALCORA (L'),12004011,IES XIMÉN D'URREA,ESO,3ESO,"92,86","7,14"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004102,CENTRE PRIVAT GRANS I MENUTS,ESO,1ESO,"71,43","28,57"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004102,CENTRE PRIVAT GRANS I MENUTS,ESO,2ESO,"31,25","68,75"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004102,CENTRE PRIVAT GRANS I MENUTS,ESO,3ESO,"42,86","57,14"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004205,IES VICENT CASTELL I DOMÉNECH,ESO,1ESO,"84,52","15,48"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004205,IES VICENT CASTELL I DOMÉNECH,ESO,2ESO,"87,13","12,87"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004205,IES VICENT CASTELL I DOMÉNECH,ESO,3ESO,"79,49","20,51"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004217,IES EL CAMINÀS,ESO,1ESO,"77,78","22,22"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004217,IES EL CAMINÀS,ESO,2ESO,"64,71","35,29"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004217,IES EL CAMINÀS,ESO,3ESO,"61,11","38,89"
Castelló,El Baix Maestrat,ALCALÀ DE XIVERT,12004394,IES SERRA D'IRTA,ESO,1ESO,"82,86","17,14"
Castelló,El Baix Maestrat,ALCALÀ DE XIVERT,12004394,IES SERRA D'IRTA,ESO,2ESO,"85,71","14,29"
Castelló,El Baix Maestrat,ALCALÀ DE XIVERT,12004394,IES SERRA D'IRTA,ESO,3ESO,"83,33","16,67"
